Id,first_day,second_day,third_day,forth_day,fifth_day,sixth_day,seventh_day
1794,46,25,69,31,0,0,88
1795,1,150,23,28,23,0,0
1799,31,34,61,0,0,12,0
1800,95,18,0,4,64,42,92
1801,9,7,0,40,0,0,0
1803,12,0,0,0,2,0,0
1804,218,100,49,199,74,15,22
1805,48,6,0,0,0,0,0
1806,6,0,0,0,0,0,0
1811,1,0,24,0,8,0,0
1813,15,0,0,0,0,0,0
1816,1,0,0,0,0,0,0
1817,2,0,2,0,0,0,0
1818,69,0,40,5,19,0,0
1819,15,28,1,0,0,0,30
1821,8,6,0,0,0,0,0
1826,132,48,0,20,69,26,0
1828,12,0,5,0,0,0,0
1829,84,0,0,0,0,0,0
1830,13,0,0,0,9,0,10
1831,1,0,0,0,0,0,0
1832,7,40,0,0,0,0,7
1833,6,0,0,0,0,0,0
1835,10,0,0,0,0,18,0
1838,16,0,0,0,0,0,0
1842,16,0,0,0,0,0,0
1844,36,0,5,19,0,0,0
1845,20,11,4,4,7,0,4
1849,1,0,0,0,0,0,0
1852,23,4,0,0,0,0,0
1856,103,149,29,124,182,92,32
1859,59,0,173,27,24,0,26
1861,167,34,122,127,132,226,248
1862,109,24,15,17,12,0,1
1864,2,0,0,0,0,0,0
1865,1,11,27,0,17,1,0
1867,8,0,0,0,0,0,0
1869,1,0,0,0,0,0,0
1870,7,0,0,0,0,0,0
1872,8,3,0,0,0,0,0
1873,34,22,0,0,0,0,0
1874,1,0,0,0,0,0,0
1875,3,8,0,0,0,0,0
1876,1,0,0,0,0,0,0
1878,28,14,48,0,0,0,0
1879,60,58,43,16,0,0,0
1880,26,0,0,0,0,0,16
1882,6,0,0,0,0,0,0
1883,6,0,0,0,0,0,0
1886,16,0,0,0,0,0,0
1888,35,8,0,0,0,0,0
1891,83,42,0,71,16,63,0
1893,14,0,0,0,0,0,0
1894,70,153,4,45,39,131,0
1895,1,0,0,0,0,0,0
1899,246,93,98,12,0,0,0
1902,57,0,20,0,0,0,0
1903,128,132,96,134,0,24,19
1906,19,0,0,0,0,0,0
1910,193,29,21,76,0,0,0
1911,3,0,0,0,0,0,0
1913,2,6,0,0,14,0,0
1915,1,0,0,0,0,0,0
1917,1,0,0,0,0,0,0
1922,82,8,27,42,0,0,9
1923,70,21,18,18,86,203,11
1926,1,0,0,0,1,0,0
1929,8,12,0,0,0,0,0
1931,128,150,104,70,60,54,37
1932,122,0,35,0,13,0,0
1933,82,53,40,93,24,18,71
1934,17,0,0,0,0,0,0
1938,25,0,0,0,0,0,0
1940,5,0,1,0,0,0,8
1941,7,0,0,0,0,0,0
1945,22,0,6,0,12,2,0
1947,1,0,0,0,0,0,0
1948,29,0,0,0,0,0,0
1949,1,0,0,0,0,0,0
1950,14,0,0,0,0,0,0
1951,28,0,7,71,0,19,0
1952,14,0,0,0,0,0,0
1959,127,0,13,27,17,9,77
1960,23,18,18,0,0,0,0
1963,10,0,5,0,0,0,45
1964,195,61,11,9,248,4,187
1967,247,125,0,0,0,41,31
1970,177,0,224,503,68,46,0
1973,11,14,5,13,6,28,0
1974,98,124,0,0,24,15,13
1977,33,0,0,0,0,0,0
1979,31,26,22,4,9,0,0
1980,163,42,0,0,8,19,0
1981,654,239,129,108,126,92,127
1983,21,0,36,0,3,0,0
1986,61,0,0,0,0,0,0
1989,41,13,12,12,0,0,8
1990,36,55,0,44,67,1,21
1991,74,97,48,23,112,22,21
1995,39,0,6,102,0,0,45
1997,9,0,10,0,17,15,0
1998,64,0,54,47,41,0,5
2001,159,30,13,0,70,12,75
2003,126,78,27,39,28,15,49
2004,58,54,4,4,0,0,0
2005,7,44,110,9,29,6,134
2007,88,51,14,74,21,52,43
2008,34,15,17,6,0,5,0
2009,99,69,27,35,10,24,23
2010,60,32,22,0,0,0,0
2012,39,12,33,1,0,0,20
2019,624,329,198,208,252,578,485
2020,39,95,51,0,3,11,12
2023,10,0,0,0,0,4,0
2025,6,0,0,0,0,0,0
2026,79,0,0,0,0,0,9
2034,28,0,0,0,0,48,0
2037,60,22,13,6,0,48,11
2039,5,0,0,0,0,0,0
2040,60,0,6,25,0,23,14
2043,91,25,11,57,184,87,39
2045,15,66,0,0,0,0,0
2047,17,14,8,15,14,0,8
2048,8,0,0,0,4,0,0
2049,49,50,59,142,34,39,38
2050,24,0,0,0,0,0,0
2051,601,331,119,43,216,304,96
2052,13,35,0,5,0,19,28
2054,21,0,0,0,0,64,0
2055,33,0,0,5,0,56,32
2058,1,0,0,0,0,0,0
2059,178,0,0,85,99,66,22
2065,32,19,0,48,63,104,44
2066,1,0,0,0,0,0,0
2067,51,7,0,35,48,0,1
2069,91,0,0,0,8,0,24
2074,1,6,83,0,19,0,38
2076,18,152,9,17,4,42,0
2077,6,4,0,0,0,0,58
2079,22,74,19,1,0,0,0
2081,98,19,0,51,392,75,86
2085,1,12,0,34,48,53,4
2086,223,69,25,6,1,24,23
2088,29,86,22,4,0,120,15
2092,27,8,76,9,7,21,5
2094,33,40,0,0,27,8,1
2095,143,27,0,0,90,101,63
2097,175,29,20,0,0,79,56
2100,188,22,32,21,22,13,78
2102,11,0,0,0,0,0,0
2103,20,0,0,0,0,0,0
2104,258,293,141,74,0,1,0
2105,15,24,0,12,0,0,0
2109,168,60,0,32,148,53,198
2110,6,5,0,0,0,0,0
2113,20,0,1,0,0,0,0
2114,325,8,50,211,98,43,115
2116,35,0,0,0,0,13,19
2120,23,0,0,66,14,8,47
2124,75,13,11,0,0,0,0
2126,22,0,167,55,0,0,0
2128,58,0,0,37,27,51,24
2129,75,63,10,43,4,15,26
2131,68,25,0,13,21,144,18
2132,114,0,0,0,0,70,16
2137,125,44,33,69,4,37,33
2140,88,37,0,6,8,2,85
2144,29,0,0,44,28,0,0
2148,32,0,34,145,6,69,10
2152,7,145,36,15,27,16,28
2153,5,0,120,0,56,2,25
2155,8,19,0,0,0,0,0
2156,41,46,4,8,51,32,0
2161,2,0,0,0,0,0,0
2162,1,1,0,58,27,0,0
2166,2,0,0,0,0,0,0
2167,24,0,51,34,34,21,18
2168,58,6,0,0,0,3,0
2169,42,0,0,5,44,0,14
2170,38,0,0,0,31,2,0
2171,68,0,0,0,0,0,0
2173,215,22,0,50,19,29,3
2176,21,40,26,40,42,55,24
2178,225,29,1,0,172,109,23
2179,37,0,0,0,23,0,0
2181,4,97,0,0,0,0,0
2182,23,0,0,0,0,5,0
2184,9,0,0,0,1,19,0
2185,61,116,17,1,8,12,13
2186,34,0,0,0,16,0,0
2187,9,140,5,7,12,76,0
2190,2,0,0,0,0,0,0
2191,25,0,0,0,0,65,7
2192,59,37,0,0,18,37,0
2194,13,11,0,0,0,0,0
2195,176,16,11,0,0,0,0
2197,6,0,0,0,0,0,0
2198,23,0,0,0,0,0,0
2199,13,50,9,0,0,0,0
2201,67,47,102,86,31,40,51
2202,13,4,9,49,8,66,17
2206,3,0,0,0,0,0,0
2208,75,0,134,0,0,1,35
2209,187,68,90,173,20,48,25
2210,13,15,5,8,12,34,4
2213,233,30,50,42,49,87,68
2214,64,10,0,22,49,0,0
2215,26,8,14,0,0,0,27
2217,20,22,0,4,3,0,0
2219,13,0,24,0,0,0,0
2220,107,34,218,0,10,4,0
2222,55,8,63,23,33,8,35
2224,11,7,0,0,0,12,18
2225,29,45,63,4,4,6,10
2227,43,52,45,9,9,44,10
2228,23,0,83,0,48,0,8
2229,68,3,0,0,0,0,0
2230,7,26,22,24,20,8,13
2232,80,30,65,0,49,0,6
2233,9,0,0,0,0,0,0
2234,24,0,0,0,0,0,0
2235,40,28,48,0,40,0,71
2236,484,130,138,0,73,82,180
2239,6,7,0,69,0,54,0
2240,15,0,0,0,0,0,0
2241,558,406,63,16,24,73,29
2242,27,0,0,0,0,0,0
2245,46,0,1,10,170,53,14
2246,6,22,0,4,58,42,0
2248,3,0,0,0,0,0,0
2249,17,0,0,0,0,0,0
2251,218,168,40,212,86,177,133
2255,50,0,12,0,0,0,0
2257,3,5,0,51,0,18,31
2258,20,0,0,0,17,0,0
2259,39,38,26,6,29,2,77
2260,3,52,0,0,127,0,0
2261,123,29,7,50,134,17,0
2263,9,109,16,27,4,15,0
2264,19,35,22,3,38,14,0
2265,44,47,0,16,40,120,11
2273,45,19,0,42,0,0,0
2281,57,20,34,0,34,0,0
2283,20,0,0,0,16,10,11
2284,113,9,0,0,0,2,0
2285,26,0,63,96,8,4,0
2287,31,208,137,0,244,79,4
2288,14,25,69,0,0,0,0
2291,46,0,11,65,0,57,0
2292,6,38,21,11,8,11,10
2294,2,40,9,52,0,0,0
2295,21,39,27,0,0,0,0
2296,4,0,0,0,0,0,0
2297,11,29,1,152,10,11,7
2299,2,0,0,0,0,0,0
2300,25,24,0,8,0,41,8
2301,7,0,0,0,46,0,0
2307,13,0,0,0,1,0,0
2308,70,0,0,0,0,0,0
2309,129,83,82,0,17,15,11
2313,8,0,0,0,0,0,0
2317,13,8,0,91,0,0,0
2319,48,40,216,71,23,71,11
2321,10,0,0,0,0,0,0
2331,76,37,48,4,0,15,0
2332,100,44,30,32,44,22,0
2334,23,0,0,0,0,0,0
2335,70,0,0,0,0,0,0
2341,2,0,0,0,0,0,0
2342,59,0,0,0,0,0,0
2344,3,1,29,0,0,0,0
2354,14,0,0,0,0,0,0
2358,16,44,65,0,0,0,0
2359,3,0,0,26,22,83,0
2361,1,0,0,0,0,0,0
2362,50,0,4,0,36,0,11
2364,1,0,0,0,0,0,0
2368,46,93,1,22,19,5,11
2370,2,0,5,0,0,0,0
2372,26,0,0,16,0,45,13
2375,4,0,11,57,1,81,21
2379,5,0,0,0,0,82,0
2386,125,0,0,0,0,159,76
2394,2,0,0,0,0,0,0
2397,67,0,4,6,0,0,0
2399,59,0,0,0,0,33,41
2401,3,0,5,0,45,99,0
2402,18,0,0,0,0,0,0
2403,46,0,10,0,0,0,0
2411,2,99,15,39,0,29,0
2415,31,0,0,0,0,0,0
2416,62,6,0,29,0,0,11
2417,30,0,0,0,0,0,0
2418,8,57,0,0,0,0,0
2420,19,5,0,4,47,3,0
2425,12,0,0,0,0,0,0
2428,6,0,0,0,0,0,0
2429,8,0,18,10,15,0,5
2430,6,0,0,0,0,0,0
2432,88,24,62,10,32,4,18
2434,35,4,0,0,0,11,0
2436,1,0,0,0,0,0,0
2439,47,26,65,5,67,34,41
2440,324,369,36,18,218,248,31
2441,53,4,36,0,0,16,35
2445,120,4,7,0,39,158,91
2448,36,84,34,36,18,96,55
2449,17,0,0,0,92,0,0
2454,31,7,0,24,26,0,35
2455,1,0,0,0,0,0,0
2458,39,1,0,128,13,0,23
2459,65,135,23,40,49,43,40
2460,48,0,36,12,82,1,0
2464,57,21,0,44,19,0,0
2468,16,0,0,0,0,0,0
2470,48,63,68,62,17,8,18
2474,8,29,18,77,21,0,0
2475,226,167,42,15,155,0,72
2476,118,0,0,28,4,0,0
2479,13,16,5,7,0,0,0
2481,3,10,0,28,93,59,10
2484,27,42,11,73,68,0,4
2485,40,155,46,15,7,8,10
2487,5,13,0,0,0,0,0
2488,5,60,0,0,0,18,0
2490,26,0,16,34,0,54,26
2492,5,0,26,0,0,0,0
2495,6,0,0,0,0,0,0
2496,110,21,45,53,57,40,0
2500,5,0,0,0,0,0,9
2503,38,60,31,37,11,23,0
2504,26,0,0,26,0,0,0
2505,8,0,0,0,1,0,0
2507,2,16,7,0,0,14,0
2508,30,39,14,21,28,9,44
2509,119,0,0,0,16,154,0
2514,32,0,0,0,18,20,0
2517,17,0,0,0,0,0,17
2520,37,5,10,71,27,54,48
2521,147,142,56,109,34,108,52
2522,11,10,0,0,0,0,0
2523,25,0,0,0,0,0,0
2524,47,6,0,0,0,0,0
2525,77,0,70,56,0,7,1
2527,6,33,0,8,1,0,0
2528,83,94,86,18,123,69,17
2530,24,96,0,4,5,0,0
2533,2,8,0,0,18,11,10
2534,383,587,391,106,177,182,172
2535,12,0,0,38,3,12,41
2537,2,0,0,0,0,0,0
2542,1,0,0,0,0,0,0
2544,114,20,0,18,0,0,0
2545,33,143,53,112,32,93,31
2546,5,0,0,0,7,10,0
2547,47,0,0,0,10,0,0
2548,39,0,0,0,29,0,0
2549,13,11,0,0,0,0,0
2552,17,6,15,0,14,0,37
2554,69,54,0,0,42,0,57
2555,63,20,25,19,55,16,67
2556,6,0,0,0,0,0,0
2557,23,0,18,0,0,13,0
2559,1,0,0,0,0,0,0
2560,66,59,29,25,80,32,93
2564,4,0,0,0,0,0,0
2566,38,63,55,0,125,35,16
2569,12,6,117,52,86,21,4
2570,21,0,9,0,6,47,0
2573,28,113,38,17,87,84,153
2576,141,230,151,4,60,39,60
2578,1,89,55,59,81,0,0
2579,129,91,0,49,151,86,32
2580,82,11,8,17,5,27,83
2582,14,0,0,0,0,0,0
2583,61,33,104,137,287,100,63
2587,62,34,0,26,0,7,0
2588,73,45,6,31,0,0,0
2589,4,144,0,0,0,22,0
2590,21,0,42,0,53,0,0
2591,11,0,0,0,0,0,0
2595,29,0,4,0,5,13,0
2597,28,17,0,9,0,19,39
2598,7,82,85,1,26,104,8
2599,6,0,24,0,0,0,0
2603,129,68,24,42,119,40,42
2608,47,0,9,36,125,29,15
2610,10,67,34,3,30,22,0
2611,7,30,0,16,19,36,0
2613,53,0,0,0,25,10,17
2615,217,78,157,146,0,78,38
2621,40,0,0,0,0,0,0
2622,40,72,0,0,24,0,6
2623,7,10,0,6,0,0,74
2624,13,38,39,115,0,11,2
2627,56,125,9,24,17,39,0
2628,26,0,0,0,0,0,0
2629,32,0,0,0,33,0,106
2631,12,0,0,0,0,0,0
2632,7,0,0,0,0,0,0
2634,59,0,70,0,0,0,40
2636,240,191,198,28,79,89,38
2637,14,0,0,0,0,0,0
2638,30,38,0,0,0,0,0
2639,47,116,0,0,5,0,0
2641,31,48,29,34,77,4,7
2643,107,202,222,101,217,145,74
2644,24,88,40,25,0,19,7
2645,13,80,0,0,0,0,0
2647,30,0,0,0,0,0,0
2648,2,55,139,0,0,0,1
2650,43,0,0,0,0,0,0
2651,118,38,36,108,0,120,36
2652,323,36,72,2,19,13,53
2656,12,0,0,0,0,0,0
2657,9,4,0,0,12,0,0
2659,11,0,78,0,12,0,0
2662,7,0,0,6,0,0,0
2663,15,0,0,0,0,0,0
2666,1,29,110,55,0,93,4
2669,8,5,0,20,1,9,4
2673,21,2,0,0,0,0,0
2674,48,0,81,0,0,0,0
2677,72,28,82,144,3,48,0
2682,88,0,44,17,19,36,17
2683,8,62,0,0,125,0,16
2684,54,0,0,1,7,1,0
2688,25,58,0,0,21,0,25
2689,1,0,0,0,0,0,0
2692,22,0,8,8,0,0,0
2694,13,0,0,19,52,0,0
2695,20,91,28,0,5,0,9
2696,41,6,0,8,0,0,0
2702,89,28,72,0,36,10,17
2703,99,51,14,0,40,24,50
2704,25,0,0,5,0,34,8
2707,17,0,0,0,0,0,0
2716,18,27,0,0,0,0,0
2718,50,0,0,0,0,0,0
2719,132,192,31,23,8,38,34
2720,93,0,183,18,0,37,0
2721,90,24,19,59,14,17,0
2724,19,0,43,48,0,0,0
2725,34,92,0,0,0,0,0
2726,49,11,52,6,28,0,0
2727,199,61,167,77,20,146,93
2730,1,0,0,0,0,0,0
2734,43,7,0,23,4,24,22
2737,7,22,57,4,32,10,42
2741,45,7,18,10,13,28,61
2743,10,3,0,0,107,0,28
2745,55,0,0,38,11,10,0
2750,19,82,0,23,70,7,8
2751,57,130,173,139,27,130,93
2752,27,1,3,0,0,10,17
2757,2,5,6,0,0,0,0
2758,9,48,64,22,41,17,0
2760,89,0,11,20,12,6,14
2761,13,0,12,21,22,21,0
2764,44,0,0,0,0,0,0
2766,25,0,0,0,0,0,0
2767,40,44,5,69,24,33,0
2768,125,0,0,0,15,29,53
2772,71,76,12,0,15,3,2
2774,86,9,14,0,4,0,0
2775,7,0,0,0,0,0,0
2776,45,0,1,44,0,31,0
2777,49,8,0,0,11,21,7
2779,1,0,0,0,0,0,0
2783,3,0,0,0,0,0,0
2786,22,2,0,0,0,15,0
2787,98,3,0,0,4,0,0
2791,42,10,0,0,17,76,0
2792,52,120,11,14,0,20,8
2793,4,0,0,0,0,0,0
2794,9,0,0,0,0,0,0
2799,4,0,0,0,0,0,0
2800,2,84,7,0,0,0,0
2801,19,56,75,13,16,0,4
2807,26,5,3,7,30,27,22
2808,27,0,18,4,15,14,7
2809,8,14,0,0,0,4,0
2811,50,8,9,11,14,6,0
2813,2,0,0,0,0,0,0
2820,120,64,4,37,15,8,0
2821,22,4,4,21,0,0,42
2825,72,153,34,0,0,46,45
2829,14,7,0,58,0,0,0
2830,1,0,0,0,0,0,0
2833,29,0,0,0,0,0,0
2835,5,0,0,0,0,0,0
2836,4,13,0,12,16,4,0
2838,1,0,0,0,0,0,0
2842,75,0,32,26,59,45,0
2843,501,226,108,99,111,92,73
2844,77,0,0,0,0,0,0
2845,8,0,0,0,0,0,0
2846,44,0,3,0,27,0,0
2848,1,0,0,0,0,0,0
2849,4,90,42,35,0,5,4
2853,7,33,0,0,0,5,16
2856,36,0,0,0,0,0,0
2859,39,0,0,0,0,0,0
2861,105,80,10,21,0,49,0
2865,44,84,0,25,312,25,40
2868,31,29,0,0,0,0,0
2869,2,5,0,0,0,61,19
2870,1,0,0,5,0,0,17
2871,15,10,18,45,2,0,37
2872,109,344,13,24,7,0,13
2876,31,101,19,19,0,73,5
2880,15,0,12,0,33,8,24
2882,19,38,0,0,0,20,0
2883,119,86,2,48,15,46,40
2884,48,0,0,0,13,15,0
2885,6,91,3,39,0,12,19
2887,11,0,0,0,21,23,0
2889,24,35,33,14,60,18,4
2890,10,0,0,0,0,0,0
2891,83,24,0,53,179,94,50
2893,16,30,26,0,0,0,0
2894,7,0,0,0,0,0,0
2899,94,36,152,69,12,9,81
2901,239,142,44,23,58,115,293
2907,1,0,0,0,0,0,0
2909,5,0,0,0,0,0,0
2911,1,0,0,0,0,0,0
2913,123,10,42,0,102,0,0
2915,102,1,32,46,65,29,0
2916,69,109,16,47,107,46,108
2919,14,0,0,22,11,26,1
2922,27,0,0,0,0,0,0
2923,140,67,33,105,64,186,55
2924,26,0,0,0,0,0,0
2925,10,0,0,0,0,0,0
2926,64,45,66,8,19,0,0
2927,27,11,5,6,37,0,15
2928,4,0,52,0,7,4,0
2929,5,0,0,0,0,0,0
2934,54,37,102,0,4,13,0
2935,10,0,0,0,0,0,0
2937,60,0,33,0,26,0,13
2939,10,0,0,0,0,0,0
2941,14,17,0,5,44,49,0
2942,67,5,0,13,0,9,30
2943,7,35,0,21,0,47,25
2944,67,79,63,80,43,68,62
2945,1,0,0,31,0,0,10
2946,22,0,0,37,0,0,0
2949,44,10,14,4,31,120,49
2951,40,26,4,0,18,37,10
2952,1,0,0,0,0,0,0
2954,1,0,0,0,0,0,2
2956,8,0,0,0,0,0,0
2957,34,13,0,0,1,0,0
2964,9,6,0,1,0,1,0
2967,51,5,3,4,3,18,0
2969,14,9,9,9,10,0,5
2978,43,7,21,15,90,55,0
2979,299,130,73,7,7,11,4
2980,83,0,0,0,0,122,24
2982,95,12,33,14,12,39,4
2985,30,156,5,69,33,23,6
2986,26,0,0,16,1,114,0
2987,4,8,0,4,30,2,11
2990,41,1,0,47,4,4,2
2991,9,31,4,0,0,0,0
2996,55,0,7,28,14,0,0
2998,17,0,0,0,8,0,0
3000,6,0,0,0,0,0,0
3001,35,14,19,0,41,20,7
3004,160,209,13,56,10,20,51
3006,63,4,0,43,0,0,0
3007,43,61,355,146,12,24,38
3012,22,5,0,19,0,0,0
3013,82,1,0,18,0,0,0
3014,28,95,62,31,20,14,17
3016,5,4,0,0,0,5,6
3020,98,29,10,20,21,8,56
3022,2,0,0,23,42,11,59
3024,42,20,0,0,13,24,41
3025,125,159,75,66,43,179,269
3026,39,79,11,65,51,44,0
3029,81,45,0,0,0,0,0
3033,68,0,0,0,47,305,304
3035,22,11,1,11,0,0,0
3036,70,40,0,0,0,0,0
3039,2,44,21,31,22,19,46
3040,44,194,66,44,12,65,27
3042,4,159,80,8,0,0,0
3043,134,2,12,13,0,0,31
3044,102,5,17,0,46,13,12
3045,8,0,0,0,0,0,0
3046,30,0,16,0,0,8,7
3048,7,0,0,0,0,0,0
3052,6,13,0,0,0,0,32
3053,33,40,0,6,49,4,0
3055,60,49,53,22,27,73,57
3056,22,0,0,0,0,0,0
3058,21,0,11,56,0,27,0
3059,5,90,3,0,0,3,48
3062,67,6,23,18,51,80,28
3063,11,0,0,0,0,0,0
3064,19,9,0,0,0,25,0
3065,1,16,45,6,10,0,65
3070,2,0,0,0,0,0,3
3071,159,13,0,4,0,0,10
3072,19,0,19,39,0,0,31
3073,66,25,3,11,4,0,0
3075,3,0,0,7,0,0,0
3077,43,20,12,20,20,4,12
3079,8,0,0,0,0,11,0
3080,4,114,0,0,0,0,0
3081,59,58,5,85,3,21,19
3082,6,20,24,0,34,9,22
3085,16,9,16,4,17,3,9
3089,35,0,0,85,6,8,9
3090,81,12,199,11,18,0,0
3094,13,41,3,0,24,0,0
3095,36,76,0,39,37,62,8
3096,101,0,53,2,0,0,0
3097,1,45,15,0,0,11,33
3101,42,0,27,0,66,0,0
3104,4,126,0,0,14,125,71
3107,6,0,0,0,0,0,0
3110,151,0,0,27,37,42,90
3113,93,6,0,41,0,0,0
3115,112,0,68,62,0,41,20
3118,276,210,111,9,25,16,0
3120,27,0,47,0,8,0,0
3121,2,0,0,0,0,0,0
3122,19,0,0,40,67,21,0
3123,9,0,0,0,0,0,0
3124,6,0,0,0,0,0,0
3125,33,0,38,5,0,45,17
3127,1,0,0,0,0,0,0
3129,1,163,0,16,1,0,0
3130,7,42,165,92,8,0,26
3131,54,46,0,50,0,10,0
3132,3,194,0,0,68,99,14
3134,14,0,0,0,0,0,0
3135,2,0,0,0,0,0,0
3136,9,0,0,0,0,0,0
3138,58,0,64,12,0,12,0
3140,38,0,38,12,64,40,21
3141,61,0,5,0,0,0,54
3142,25,0,0,28,2,81,39
3143,45,3,55,0,10,11,2
3144,21,5,40,0,0,10,4
3145,10,3,13,10,7,28,15
3146,16,0,0,0,0,0,0
3147,6,63,75,4,40,0,25
3149,54,77,28,4,0,20,4
3150,16,84,0,131,126,14,18
3151,81,0,0,0,0,0,0
3153,54,0,0,0,0,0,11
3156,24,0,0,0,0,0,0
3157,157,1,0,48,45,3,48
3159,4,44,0,0,53,4,107
3162,1,7,0,0,0,13,7
3163,4,1,0,6,0,0,0
3164,59,37,16,23,68,48,7
3167,96,7,0,0,19,22,0
3168,75,198,142,4,59,5,211
3169,54,9,10,0,8,6,0
3170,11,0,0,0,0,0,0
3172,49,7,10,4,7,0,0
3173,75,0,0,0,68,0,14
3174,2,0,0,0,0,0,0
3175,29,0,0,0,0,0,0
3176,21,0,0,0,0,0,0
3177,75,3,0,22,12,54,0
3179,18,25,0,0,0,0,5
3181,146,0,7,133,0,15,0
3185,6,0,0,0,0,0,0
3189,157,25,0,0,0,0,0
3192,5,0,85,0,11,0,0
3195,5,0,0,0,0,0,0
3196,8,0,29,0,10,54,24
3198,1,5,4,0,0,0,0
3200,4,0,0,0,0,0,0
3201,136,302,65,73,24,53,13
3202,10,0,2,0,0,0,0
3206,141,117,55,20,82,50,29
3207,2,0,0,0,0,0,0
3209,93,0,6,6,0,0,0
3212,16,103,57,5,14,0,28
3215,1,0,0,0,0,0,0
3216,2,0,0,0,0,0,0
3217,35,6,52,0,50,0,0
3220,5,23,7,36,21,0,0
3221,8,0,4,16,18,0,0
3223,9,21,0,0,0,0,9
3224,122,32,0,0,0,9,0
3225,6,0,0,0,0,0,0
3228,12,22,0,0,0,0,0
3230,26,37,0,0,0,0,48
3231,139,69,0,0,4,29,0
3232,185,38,0,0,4,151,75
3233,1,0,0,0,0,0,0
3235,8,0,0,0,0,0,0
3236,52,103,66,28,28,0,19
3237,106,18,87,38,97,97,5
3239,69,0,0,0,0,0,0
3240,111,45,5,21,72,19,22
3241,34,0,0,0,25,0,0
3243,10,0,0,0,0,0,0
3245,82,0,0,0,49,74,24
3246,87,59,54,119,155,0,12
3249,8,19,31,0,37,8,4
3251,19,0,0,104,12,11,14
3256,78,34,64,12,10,94,110
3257,23,0,6,5,0,9,0
3262,5,0,0,0,0,0,0
3263,9,0,5,0,0,0,34
3264,173,2,0,0,0,0,0
3266,17,37,72,12,5,19,51
3270,18,0,0,0,0,0,0
3272,27,16,0,0,0,0,0
3273,60,23,0,48,0,4,0
3274,8,0,0,0,0,0,0
3275,9,13,0,0,0,0,0
3277,1,0,0,0,10,0,0
3278,13,9,0,0,0,0,0
3280,11,0,0,45,0,50,55
3281,71,1,246,79,0,0,1
3282,13,0,9,0,0,0,0
3283,13,0,0,0,0,55,12
3287,350,62,28,31,116,185,99
3289,2,16,0,0,0,0,0
3290,31,14,7,38,26,1,0
3291,49,0,43,92,0,7,11
3295,203,33,97,22,165,70,52
3296,41,77,0,0,44,0,0
3298,33,0,0,16,0,0,0
3300,213,133,46,50,61,61,181
3305,30,15,57,4,0,0,14
3307,13,83,36,71,35,4,12
3308,17,0,0,1,0,0,0
3311,820,152,23,21,63,89,150
3312,35,152,20,3,1,46,8
3313,73,0,0,0,0,0,0
3315,18,0,0,0,0,0,0
3316,12,0,0,15,4,11,114
3317,68,46,12,0,44,42,76
3318,1,0,0,0,0,0,0
3319,87,19,1,31,19,19,42
3320,42,0,0,0,0,0,0
3323,1,0,0,0,0,0,0
3325,8,14,0,0,4,0,0
3326,266,5,64,5,0,0,42
3327,11,0,0,0,0,0,0
3332,54,24,0,10,130,11,0
3335,30,93,0,37,0,0,0
3343,19,0,15,8,0,0,0
3344,113,0,0,82,0,0,0
3346,4,12,0,0,53,0,0
3347,68,0,8,28,2,97,18
3348,56,67,28,0,0,0,0
3350,25,21,47,1,0,21,0
3351,64,51,24,82,0,13,0
3352,124,8,0,9,23,32,100
3358,2,0,0,0,0,0,0
3360,1,51,0,31,0,0,0
3363,70,0,0,0,0,0,0
3364,3,0,0,0,0,0,0
3366,7,0,5,0,0,0,0
3368,23,0,0,0,0,0,0
3369,9,0,0,9,38,0,49
3370,37,5,5,13,14,34,0
3371,17,0,1,0,0,0,0
3372,72,100,93,79,0,22,39
3375,21,7,72,0,7,0,0
3377,5,0,0,111,0,1,0
3378,41,0,0,0,0,5,23
3381,10,0,0,0,0,0,0
3382,73,0,25,0,67,11,46
3384,75,0,17,0,13,0,7
3387,5,79,0,0,14,24,0
3393,30,0,0,0,0,0,0
3394,1,0,0,0,0,0,0
3396,16,0,0,0,0,0,0
3397,21,59,8,0,4,1,0
3398,17,0,7,26,0,0,0
3399,2,0,49,59,0,0,0
3401,47,6,0,19,5,0,9
3402,69,17,0,0,38,0,8
3404,6,20,33,27,41,0,0
3405,17,7,0,0,0,0,0
3406,1,0,0,0,0,0,0
3408,51,0,0,0,0,0,0
3409,13,0,0,0,0,0,0
3411,2,0,60,35,0,0,0
3413,49,0,0,10,0,47,0
3415,35,117,0,0,35,0,58
3416,86,82,69,55,111,204,118
3419,122,4,73,122,124,0,0
3428,6,0,0,0,0,0,0
3429,1,107,0,19,15,0,35
3430,46,20,12,0,10,0,10
3433,1,0,8,0,17,0,26
3438,6,0,0,0,0,0,0
3440,287,6,81,119,14,16,35
3441,73,20,36,5,1,30,0
3442,49,9,0,0,0,1,55
3446,51,0,0,0,0,0,0
3451,2,0,0,0,0,0,0
3452,1,1,0,0,0,7,0
3454,222,226,0,15,0,0,14
3455,21,11,39,6,85,20,0
3459,5,59,0,76,29,9,0
3461,13,0,0,1,0,0,0
3463,37,0,0,0,0,0,0
3464,26,133,36,35,0,8,35
3465,10,18,1,8,4,8,0
3466,56,0,0,0,0,16,0
3467,18,21,0,0,0,30,0
3468,60,0,16,0,0,23,200
3469,20,15,0,0,0,0,0
3473,50,14,0,0,0,10,53
3475,17,0,0,0,0,0,0
